id_transacao,id_cliente,data_transacao,valor_transacao,categoria_transacao,metodo_pagamento
5738,917,2023-08-28 01:00:00,765.87,Transporte,Cartão de Crédito
5739,869,2023-08-28 02:00:00,515.68,Educação,Transferência Bancária
5740,102,2023-08-28 03:00:00,561.2,Saúde,Cartão de Crédito
5741,753,2023-08-28 04:00:00,417.14,Educação,Dinheiro
5742,833,2023-08-28 05:00:00,465.73,Entretenimento,Cartão de Crédito
5743,191,2023-08-28 06:00:00,124.86,Educação,Cartão de Crédito
5744,729,2023-08-28 07:00:00,676.19,Transporte,Cartão de Débito
5745,563,2023-08-28 08:00:00,438.12,Educação,Cartão de Crédito
5746,804,2023-08-28 09:00:00,818.6,Educação,Dinheiro
5747,81,2023-08-28 10:00:00,204.32,Transporte,Transferência Bancária
5748,489,2023-08-28 11:00:00,213.0,Educação,Cartão de Crédito
5749,895,2023-08-28 12:00:00,649.3,Transporte,Transferência Bancária
5750,88,2023-08-28 13:00:00,847.54,Entretenimento,Cartão de Débito
5751,194,2023-08-28 14:00:00,477.48,Transporte,Dinheiro
5752,104,2023-08-28 15:00:00,729.68,Entretenimento,Dinheiro
5753,783,2023-08-28 16:00:00,999.34,Entretenimento,Transferência Bancária
5754,96,2023-08-28 17:00:00,990.36,Transporte,Dinheiro
5755,423,2023-08-28 18:00:00,746.89,Educação,Cartão de Débito
5756,891,2023-08-28 19:00:00,742.19,Saúde,Transferência Bancária
5757,198,2023-08-28 20:00:00,255.14,Transporte,Dinheiro
5758,1,2023-08-28 21:00:00,835.2,Educação,Cartão de Débito
5759,407,2023-08-28 22:00:00,411.05,Entretenimento,Cartão de Débito
5760,378,2023-08-28 23:00:00,962.37,Alimentação,Cartão de Crédito
5761,167,2023-08-29 00:00:00,90.61,Saúde,Dinheiro
5762,509,2023-08-29 01:00:00,441.48,Educação,Transferência Bancária
5763,638,2023-08-29 02:00:00,560.28,Saúde,Cartão de Crédito
5764,313,2023-08-29 03:00:00,411.1,Alimentação,Transferência Bancária
5765,593,2023-08-29 04:00:00,218.47,Alimentação,Cartão de Crédito
5766,418,2023-08-29 05:00:00,597.06,Alimentação,Cartão de Débito
5767,763,2023-08-29 06:00:00,758.36,Transporte,Cartão de Crédito
5768,681,2023-08-29 07:00:00,648.39,Saúde,Cartão de Crédito
5769,477,2023-08-29 08:00:00,242.1,Transporte,Cartão de Crédito
5770,73,2023-08-29 09:00:00,734.29,Alimentação,Dinheiro
5771,141,2023-08-29 10:00:00,264.33,Educação,Cartão de Crédito
5772,582,2023-08-29 11:00:00,183.45,Alimentação,Cartão de Débito
5773,262,2023-08-29 12:00:00,693.76,Transporte,Transferência Bancária
5774,340,2023-08-29 13:00:00,844.36,Alimentação,Dinheiro
5775,308,2023-08-29 14:00:00,486.72,Alimentação,Cartão de Débito
5776,245,2023-08-29 15:00:00,536.08,Transporte,Dinheiro
5777,515,2023-08-29 16:00:00,309.72,Transporte,Transferência Bancária
5778,337,2023-08-29 17:00:00,499.67,Educação,Transferência Bancária
5779,575,2023-08-29 18:00:00,140.66,Transporte,Transferência Bancária
5780,561,2023-08-29 19:00:00,956.27,Educação,Dinheiro
5781,76,2023-08-29 20:00:00,802.36,Entretenimento,Dinheiro
5782,880,2023-08-29 21:00:00,671.29,Entretenimento,Transferência Bancária
5783,175,2023-08-29 22:00:00,542.81,Transporte,Transferência Bancária
5784,109,2023-08-29 23:00:00,794.25,Alimentação,Cartão de Débito
5785,183,2023-08-30 00:00:00,499.81,Saúde,Transferência Bancária
5786,192,2023-08-30 01:00:00,306.97,Alimentação,Cartão de Crédito
5787,65,2023-08-30 02:00:00,168.77,Transporte,Dinheiro
5788,849,2023-08-30 03:00:00,651.11,Educação,Cartão de Débito
5789,963,2023-08-30 04:00:00,930.13,Alimentação,Dinheiro
5790,474,2023-08-30 05:00:00,162.08,Entretenimento,Transferência Bancária
5791,783,2023-08-30 06:00:00,188.22,Transporte,Cartão de Crédito
5792,100,2023-08-30 07:00:00,439.27,Alimentação,Transferência Bancária
5793,544,2023-08-30 08:00:00,808.83,Alimentação,Dinheiro
5794,864,2023-08-30 09:00:00,300.98,Educação,Cartão de Débito
5795,128,2023-08-30 10:00:00,261.37,Educação,Dinheiro
5796,452,2023-08-30 11:00:00,623.77,Educação,Cartão de Débito
5797,914,2023-08-30 12:00:00,540.26,Saúde,Cartão de Crédito
5798,369,2023-08-30 13:00:00,69.62,Transporte,Transferência Bancária
5799,851,2023-08-30 14:00:00,90.68,Transporte,Transferência Bancária
5800,43,2023-08-30 15:00:00,646.58,Entretenimento,Cartão de Crédito
5801,884,2023-08-30 16:00:00,470.47,Entretenimento,Dinheiro
5802,419,2023-08-30 17:00:00,971.27,Transporte,Cartão de Crédito
5803,488,2023-08-30 18:00:00,681.75,Alimentação,Transferência Bancária
5804,78,2023-08-30 19:00:00,19.97,Transporte,Cartão de Débito
5805,826,2023-08-30 20:00:00,486.21,Saúde,Transferência Bancária
5806,801,2023-08-30 21:00:00,420.3,Entretenimento,Dinheiro
5807,270,2023-08-30 22:00:00,115.65,Entretenimento,Cartão de Débito
5808,674,2023-08-30 23:00:00,923.98,Entretenimento,Dinheiro
5809,701,2023-08-31 00:00:00,806.96,Transporte,Transferência Bancária
5810,759,2023-08-31 01:00:00,237.79,Entretenimento,Transferência Bancária
5811,900,2023-08-31 02:00:00,263.42,Entretenimento,Cartão de Débito
5812,728,2023-08-31 03:00:00,41.7,Transporte,Dinheiro
5813,315,2023-08-31 04:00:00,303.75,Alimentação,Cartão de Débito
5814,925,2023-08-31 05:00:00,588.78,Entretenimento,Cartão de Débito
5815,851,2023-08-31 06:00:00,426.63,Entretenimento,Dinheiro
5816,902,2023-08-31 07:00:00,969.56,Entretenimento,Cartão de Débito
5817,889,2023-08-31 08:00:00,65.52,Saúde,Cartão de Crédito
5818,993,2023-08-31 09:00:00,595.52,Transporte,Cartão de Débito
5819,945,2023-08-31 10:00:00,859.73,Entretenimento,Transferência Bancária
5820,168,2023-08-31 11:00:00,485.93,Saúde,Dinheiro
5821,339,2023-08-31 12:00:00,12.93,Alimentação,Transferência Bancária
5822,193,2023-08-31 13:00:00,250.37,Alimentação,Cartão de Crédito
5823,453,2023-08-31 14:00:00,330.53,Saúde,Cartão de Crédito
5824,283,2023-08-31 15:00:00,966.33,Alimentação,Cartão de Débito
5825,336,2023-08-31 16:00:00,912.66,Educação,Transferência Bancária
5826,390,2023-08-31 17:00:00,949.68,Alimentação,Cartão de Débito
5827,525,2023-08-31 18:00:00,827.5,Educação,Cartão de Débito
5828,240,2023-08-31 19:00:00,358.13,Saúde,Transferência Bancária
5829,832,2023-08-31 20:00:00,906.82,Educação,Cartão de Crédito
5830,958,2023-08-31 21:00:00,981.87,Alimentação,Cartão de Crédito
5831,483,2023-08-31 22:00:00,356.57,Entretenimento,Cartão de Crédito
5832,659,2023-08-31 23:00:00,267.95,Educação,Dinheiro
5833,716,2023-09-01 00:00:00,551.45,Alimentação,Dinheiro
5834,592,2023-09-01 01:00:00,195.28,Entretenimento,Cartão de Débito
5835,891,2023-09-01 02:00:00,42.3,Saúde,Dinheiro
5836,555,2023-09-01 03:00:00,946.37,Saúde,Dinheiro
5837,458,2023-09-01 04:00:00,926.48,Transporte,Transferência Bancária
5838,89,2023-09-01 05:00:00,171.03,Saúde,Cartão de Débito
5839,660,2023-09-01 06:00:00,413.66,Transporte,Cartão de Débito
5840,95,2023-09-01 07:00:00,832.73,Saúde,Transferência Bancária
5841,452,2023-09-01 08:00:00,664.39,Saúde,Cartão de Crédito
5842,428,2023-09-01 09:00:00,400.84,Saúde,Transferência Bancária
5843,151,2023-09-01 10:00:00,746.73,Transporte,Cartão de Crédito
5844,514,2023-09-01 11:00:00,898.08,Transporte,Cartão de Débito
5845,376,2023-09-01 12:00:00,926.9,Educação,Cartão de Débito
5846,22,2023-09-01 13:00:00,385.06,Alimentação,Dinheiro
5847,883,2023-09-01 14:00:00,181.83,Alimentação,Dinheiro
5848,313,2023-09-01 15:00:00,913.71,Alimentação,Transferência Bancária
5849,997,2023-09-01 16:00:00,101.63,Saúde,Dinheiro
5850,840,2023-09-01 17:00:00,724.47,Alimentação,Cartão de Débito
5851,519,2023-09-01 18:00:00,149.09,Transporte,Cartão de Débito
5852,206,2023-09-01 19:00:00,395.49,Educação,Cartão de Crédito
5853,952,2023-09-01 20:00:00,417.44,Entretenimento,Dinheiro
5854,375,2023-09-01 21:00:00,167.17,Educação,Cartão de Crédito
5855,451,2023-09-01 22:00:00,923.45,Alimentação,Cartão de Débito
5856,626,2023-09-01 23:00:00,12.64,Alimentação,Dinheiro
5857,784,2023-09-02 00:00:00,894.87,Transporte,Cartão de Crédito
5858,595,2023-09-02 01:00:00,884.99,Educação,Cartão de Débito
5859,179,2023-09-02 02:00:00,323.79,Transporte,Cartão de Crédito
5860,210,2023-09-02 03:00:00,707.24,Transporte,Dinheiro
5861,500,2023-09-02 04:00:00,260.28,Entretenimento,Cartão de Crédito
5862,464,2023-09-02 05:00:00,761.19,Transporte,Cartão de Crédito
5863,840,2023-09-02 06:00:00,565.51,Transporte,Cartão de Débito
5864,124,2023-09-02 07:00:00,307.22,Entretenimento,Dinheiro
5865,993,2023-09-02 08:00:00,406.23,Saúde,Transferência Bancária
5866,113,2023-09-02 09:00:00,692.99,Saúde,Transferência Bancária
5867,12,2023-09-02 10:00:00,907.04,Entretenimento,Cartão de Crédito
5868,126,2023-09-02 11:00:00,139.42,Transporte,Cartão de Débito
5869,565,2023-09-02 12:00:00,575.65,Alimentação,Dinheiro
5870,331,2023-09-02 13:00:00,261.19,Educação,Cartão de Débito
5871,901,2023-09-02 14:00:00,803.36,Alimentação,Dinheiro
5872,283,2023-09-02 15:00:00,79.53,Alimentação,Cartão de Débito
5873,140,2023-09-02 16:00:00,692.07,Transporte,Transferência Bancária
5874,401,2023-09-02 17:00:00,183.2,Educação,Transferência Bancária
5875,902,2023-09-02 18:00:00,600.42,Educação,Transferência Bancária
5876,97,2023-09-02 19:00:00,837.34,Saúde,Cartão de Débito
5877,517,2023-09-02 20:00:00,757.53,Entretenimento,Cartão de Débito
5878,569,2023-09-02 21:00:00,755.41,Transporte,Cartão de Crédito
5879,924,2023-09-02 22:00:00,522.67,Educação,Transferência Bancária
5880,846,2023-09-02 23:00:00,891.84,Transporte,Cartão de Crédito
5881,69,2023-09-03 00:00:00,592.22,Saúde,Cartão de Débito
5882,118,2023-09-03 01:00:00,918.34,Alimentação,Dinheiro
5883,888,2023-09-03 02:00:00,551.06,Educação,Transferência Bancária
5884,59,2023-09-03 03:00:00,510.91,Saúde,Transferência Bancária
5885,33,2023-09-03 04:00:00,230.13,Transporte,Transferência Bancária
5886,318,2023-09-03 05:00:00,549.34,Saúde,Transferência Bancária
5887,50,2023-09-03 06:00:00,149.18,Saúde,Transferência Bancária
5888,880,2023-09-03 07:00:00,870.99,Saúde,Cartão de Débito
5889,489,2023-09-03 08:00:00,679.13,Saúde,Transferência Bancária
5890,19,2023-09-03 09:00:00,993.7,Saúde,Transferência Bancária
5891,726,2023-09-03 10:00:00,101.18,Saúde,Cartão de Crédito
5892,197,2023-09-03 11:00:00,248.27,Entretenimento,Dinheiro
5893,891,2023-09-03 12:00:00,878.39,Transporte,Transferência Bancária
5894,450,2023-09-03 13:00:00,401.3,Alimentação,Cartão de Crédito
5895,990,2023-09-03 14:00:00,471.64,Transporte,Cartão de Débito
5896,559,2023-09-03 15:00:00,862.05,Educação,Cartão de Crédito
5897,679,2023-09-03 16:00:00,526.6,Educação,Transferência Bancária
5898,452,2023-09-03 17:00:00,201.54,Transporte,Cartão de Crédito
5899,289,2023-09-03 18:00:00,893.11,Saúde,Cartão de Crédito
5900,141,2023-09-03 19:00:00,40.75,Entretenimento,Cartão de Débito
5901,84,2023-09-03 20:00:00,896.44,Alimentação,Cartão de Crédito
5902,694,2023-09-03 21:00:00,60.02,Saúde,Cartão de Débito
5903,391,2023-09-03 22:00:00,669.19,Transporte,Cartão de Débito
5904,591,2023-09-03 23:00:00,80.96,Transporte,Cartão de Crédito
5905,215,2023-09-04 00:00:00,709.15,Entretenimento,Transferência Bancária
5906,526,2023-09-04 01:00:00,43.63,Entretenimento,Dinheiro
5907,215,2023-09-04 02:00:00,844.03,Transporte,Cartão de Crédito
5908,403,2023-09-04 03:00:00,471.28,Saúde,Cartão de Crédito
5909,128,2023-09-04 04:00:00,102.52,Saúde,Cartão de Crédito
5910,822,2023-09-04 05:00:00,709.75,Saúde,Dinheiro
5911,477,2023-09-04 06:00:00,494.4,Alimentação,Dinheiro
5912,760,2023-09-04 07:00:00,199.04,Alimentação,Cartão de Débito
5913,404,2023-09-04 08:00:00,25.52,Saúde,Dinheiro
5914,29,2023-09-04 09:00:00,423.82,Transporte,Dinheiro
5915,792,2023-09-04 10:00:00,94.77,Entretenimento,Cartão de Crédito
5916,338,2023-09-04 11:00:00,103.23,Educação,Cartão de Débito
5917,831,2023-09-04 12:00:00,274.66,Entretenimento,Transferência Bancária
5918,714,2023-09-04 13:00:00,634.15,Entretenimento,Cartão de Débito
5919,361,2023-09-04 14:00:00,534.61,Educação,Dinheiro
5920,569,2023-09-04 15:00:00,78.3,Saúde,Dinheiro
5921,392,2023-09-04 16:00:00,968.75,Entretenimento,Cartão de Crédito
5922,218,2023-09-04 17:00:00,888.3,Educação,Transferência Bancária
5923,574,2023-09-04 18:00:00,266.63,Transporte,Transferência Bancária
5924,669,2023-09-04 19:00:00,131.12,Transporte,Transferência Bancária
5925,202,2023-09-04 20:00:00,942.98,Transporte,Dinheiro
5926,17,2023-09-04 21:00:00,466.53,Saúde,Dinheiro
5927,322,2023-09-04 22:00:00,318.06,Entretenimento,Cartão de Débito
5928,518,2023-09-04 23:00:00,495.45,Entretenimento,Dinheiro
5929,570,2023-09-05 00:00:00,775.02,Alimentação,Transferência Bancária
5930,325,2023-09-05 01:00:00,176.7,Transporte,Transferência Bancária
5931,412,2023-09-05 02:00:00,769.82,Saúde,Transferência Bancária
5932,318,2023-09-05 03:00:00,751.95,Educação,Cartão de Crédito
5933,681,2023-09-05 04:00:00,543.95,Saúde,Cartão de Débito
5934,965,2023-09-05 05:00:00,867.18,Entretenimento,Cartão de Débito
5935,82,2023-09-05 06:00:00,140.82,Transporte,Dinheiro
5936,474,2023-09-05 07:00:00,599.52,Alimentação,Cartão de Crédito
5937,468,2023-09-05 08:00:00,454.85,Saúde,Cartão de Débito
5938,425,2023-09-05 09:00:00,428.07,Alimentação,Cartão de Crédito
5939,945,2023-09-05 10:00:00,260.04,Entretenimento,Cartão de Crédito
5940,731,2023-09-05 11:00:00,378.56,Educação,Dinheiro
5941,689,2023-09-05 12:00:00,117.07,Saúde,Cartão de Crédito
5942,204,2023-09-05 13:00:00,259.08,Entretenimento,Cartão de Débito
5943,583,2023-09-05 14:00:00,279.25,Transporte,Dinheiro
5944,387,2023-09-05 15:00:00,723.46,Saúde,Cartão de Débito
5945,778,2023-09-05 16:00:00,58.06,Alimentação,Cartão de Crédito
5946,98,2023-09-05 17:00:00,654.68,Saúde,Cartão de Crédito
5947,345,2023-09-05 18:00:00,229.2,Entretenimento,Transferência Bancária
5948,803,2023-09-05 19:00:00,91.04,Entretenimento,Dinheiro
5949,208,2023-09-05 20:00:00,307.8,Alimentação,Dinheiro
5950,514,2023-09-05 21:00:00,232.23,Entretenimento,Transferência Bancária
5951,636,2023-09-05 22:00:00,556.51,Saúde,Cartão de Débito
5952,792,2023-09-05 23:00:00,363.8,Alimentação,Cartão de Débito
5953,586,2023-09-06 00:00:00,966.33,Entretenimento,Cartão de Crédito
5954,166,2023-09-06 01:00:00,963.91,Entretenimento,Dinheiro
5955,22,2023-09-06 02:00:00,449.28,Saúde,Cartão de Crédito
5956,154,2023-09-06 03:00:00,797.14,Entretenimento,Transferência Bancária
5957,939,2023-09-06 04:00:00,23.14,Saúde,Cartão de Crédito
5958,439,2023-09-06 05:00:00,552.33,Transporte,Cartão de Débito
5959,295,2023-09-06 06:00:00,745.87,Saúde,Cartão de Débito
5960,219,2023-09-06 07:00:00,224.77,Educação,Transferência Bancária
5961,669,2023-09-06 08:00:00,70.56,Entretenimento,Cartão de Débito
5962,495,2023-09-06 09:00:00,164.36,Transporte,Transferência Bancária
5963,230,2023-09-06 10:00:00,447.43,Alimentação,Dinheiro
5964,20,2023-09-06 11:00:00,511.31,Educação,Transferência Bancária
5965,987,2023-09-06 12:00:00,387.08,Alimentação,Transferência Bancária
5966,553,2023-09-06 13:00:00,445.57,Educação,Transferência Bancária
5967,950,2023-09-06 14:00:00,475.53,Transporte,Cartão de Débito
5968,148,2023-09-06 15:00:00,771.74,Transporte,Dinheiro
5969,108,2023-09-06 16:00:00,114.19,Transporte,Cartão de Crédito
5970,403,2023-09-06 17:00:00,771.26,Educação,Dinheiro
5971,596,2023-09-06 18:00:00,691.74,Saúde,Cartão de Débito
5972,483,2023-09-06 19:00:00,744.24,Alimentação,Dinheiro
5973,367,2023-09-06 20:00:00,737.12,Saúde,Dinheiro
5974,834,2023-09-06 21:00:00,475.89,Saúde,Transferência Bancária
5975,414,2023-09-06 22:00:00,219.29,Entretenimento,Transferência Bancária
5976,309,2023-09-06 23:00:00,541.26,Alimentação,Cartão de Débito
5977,802,2023-09-07 00:00:00,958.4,Educação,Transferência Bancária
5978,918,2023-09-07 01:00:00,592.64,Entretenimento,Cartão de Débito
5979,835,2023-09-07 02:00:00,20.94,Entretenimento,Cartão de Crédito
5980,134,2023-09-07 03:00:00,69.11,Transporte,Dinheiro
5981,719,2023-09-07 04:00:00,992.93,Educação,Cartão de Crédito
5982,283,2023-09-07 05:00:00,81.23,Saúde,Cartão de Crédito
5983,778,2023-09-07 06:00:00,55.58,Saúde,Dinheiro
5984,73,2023-09-07 07:00:00,359.49,Saúde,Transferência Bancária
5985,481,2023-09-07 08:00:00,969.62,Transporte,Cartão de Crédito
5986,352,2023-09-07 09:00:00,325.49,Saúde,Dinheiro
5987,560,2023-09-07 10:00:00,415.79,Alimentação,Cartão de Crédito
5988,326,2023-09-07 11:00:00,637.74,Saúde,Cartão de Crédito
5989,745,2023-09-07 12:00:00,33.87,Saúde,Dinheiro
5990,443,2023-09-07 13:00:00,898.79,Alimentação,Transferência Bancária
5991,100,2023-09-07 14:00:00,524.25,Transporte,Cartão de Débito
5992,59,2023-09-07 15:00:00,472.14,Entretenimento,Dinheiro
5993,508,2023-09-07 16:00:00,862.12,Educação,Cartão de Débito
5994,258,2023-09-07 17:00:00,953.55,Transporte,Dinheiro
5995,413,2023-09-07 18:00:00,429.19,Saúde,Dinheiro
5996,452,2023-09-07 19:00:00,180.72,Entretenimento,Cartão de Débito
5997,65,2023-09-07 20:00:00,817.55,Educação,Cartão de Débito
5998,595,2023-09-07 21:00:00,409.23,Educação,Transferência Bancária
5999,154,2023-09-07 22:00:00,936.19,Educação,Dinheiro
6000,985,2023-09-07 23:00:00,950.4,Alimentação,Dinheiro
6001,266,2023-09-08 00:00:00,123.68,Alimentação,Dinheiro
6002,821,2023-09-08 01:00:00,956.99,Entretenimento,Transferência Bancária
6003,79,2023-09-08 02:00:00,374.59,Saúde,Cartão de Débito
6004,315,2023-09-08 03:00:00,649.79,Entretenimento,Dinheiro
6005,662,2023-09-08 04:00:00,44.4,Saúde,Cartão de Débito
6006,947,2023-09-08 05:00:00,890.0,Transporte,Transferência Bancária
6007,560,2023-09-08 06:00:00,645.18,Educação,Cartão de Crédito
6008,917,2023-09-08 07:00:00,647.12,Educação,Cartão de Débito
6009,891,2023-09-08 08:00:00,903.15,Alimentação,Transferência Bancária
6010,248,2023-09-08 09:00:00,513.26,Transporte,Cartão de Crédito
6011,790,2023-09-08 10:00:00,416.41,Transporte,Dinheiro
6012,868,2023-09-08 11:00:00,867.47,Saúde,Dinheiro
6013,610,2023-09-08 12:00:00,745.0,Transporte,Cartão de Débito
6014,414,2023-09-08 13:00:00,949.49,Alimentação,Cartão de Crédito
6015,25,2023-09-08 14:00:00,940.72,Saúde,Transferência Bancária
6016,284,2023-09-08 15:00:00,388.5,Entretenimento,Dinheiro
6017,449,2023-09-08 16:00:00,452.52,Saúde,Dinheiro
6018,881,2023-09-08 17:00:00,263.43,Entretenimento,Cartão de Crédito
6019,301,2023-09-08 18:00:00,664.04,Saúde,Transferência Bancária
6020,68,2023-09-08 19:00:00,370.9,Educação,Dinheiro
6021,7,2023-09-08 20:00:00,788.24,Entretenimento,Dinheiro
6022,817,2023-09-08 21:00:00,130.34,Alimentação,Cartão de Débito
6023,137,2023-09-08 22:00:00,125.24,Entretenimento,Transferência Bancária
6024,164,2023-09-08 23:00:00,212.41,Entretenimento,Dinheiro
6025,83,2023-09-09 00:00:00,93.45,Saúde,Cartão de Crédito
6026,897,2023-09-09 01:00:00,623.83,Educação,Dinheiro
6027,650,2023-09-09 02:00:00,155.88,Saúde,Transferência Bancária
6028,420,2023-09-09 03:00:00,168.36,Saúde,Cartão de Débito
6029,73,2023-09-09 04:00:00,24.09,Educação,Dinheiro
6030,237,2023-09-09 05:00:00,784.27,Saúde,Cartão de Crédito
6031,46,2023-09-09 06:00:00,814.17,Educação,Dinheiro
6032,618,2023-09-09 07:00:00,170.4,Alimentação,Cartão de Crédito
6033,928,2023-09-09 08:00:00,742.13,Educação,Transferência Bancária
6034,800,2023-09-09 09:00:00,439.21,Transporte,Cartão de Débito
6035,262,2023-09-09 10:00:00,247.2,Educação,Transferência Bancária
6036,176,2023-09-09 11:00:00,625.17,Educação,Dinheiro
6037,166,2023-09-09 12:00:00,186.7,Transporte,Dinheiro
6038,657,2023-09-09 13:00:00,759.31,Educação,Cartão de Débito
6039,842,2023-09-09 14:00:00,57.14,Entretenimento,Cartão de Crédito
6040,370,2023-09-09 15:00:00,959.54,Saúde,Transferência Bancária
6041,795,2023-09-09 16:00:00,81.16,Saúde,Cartão de Crédito
